kddept;nmdept;kdunit;nmunit;kddekon;nmdekon;kdsatker;nmsatker;kdfungsi;nmfungsi;kdsfung;nmsfung;kdprogram;nmprogram;kdgiat;nmgiat;kdoutput;nmoutput;kdsoutput;nmsoutput;kdkmpnen;nmkmpnen;kdskmpnen;nmskmpnen;kdakun;nmakun;bkpk;kdsdana;nmsdana;kdbeban;register;noitem;nmitem;volkeg;satkeg;hargasat;komponen_pendukung;pagu; hasil_reviu_konsolidasi_baru ;Netto;
015;KEMENTERIAN KEUANGAN;07;Ditjen Pengelolaan Pembiayaan dan Risiko;1;Kantor Pusat;455422;DIREKTORAT JENDERAL PENGELOLAAN PEMBIAYAAN DAN RISIKO;1;PELAYANAN UMUM;1;LEMBAGA EKSEKUTIF DAN LEGISLATIF, MASALAH KEUANGAN DAN FISKAL, SERTA URUSAN LUAR NEGERI;CD;Program Pengelolaan Perbendaharaan, Kekayaan Negara dan Risiko;4809;Pengelolaan risiko Keuangan Negara;UAE;Pemantauan dan Evaluasi serta Pelaporan;206;Dukungan Penjaminan Pemerintah dalam Rangka Implementasi Energy Transition Mechanism (ETM) (PN);100;Tanpa Komponen;A;Rekomendasi bentuk dukungan dan jaminan pemerintah terhadap penugasan BUMN dalam rangka pendanaan implementasi ETM;524111;Belanja Perjalanan Dinas Biasa;5241;01;RM;A;;2;Uang Transpor;8;OK;5081000;Utama; 40.648.000 ; 20.324.000 ; 20.324.000 ;
015;KEMENTERIAN KEUANGAN;07;Ditjen Pengelolaan Pembiayaan dan Risiko;1;Kantor Pusat;455422;DIREKTORAT JENDERAL PENGELOLAAN PEMBIAYAAN DAN RISIKO;1;PELAYANAN UMUM;1;LEMBAGA EKSEKUTIF DAN LEGISLATIF, MASALAH KEUANGAN DAN FISKAL, SERTA URUSAN LUAR NEGERI;CD;Program Pengelolaan Perbendaharaan, Kekayaan Negara dan Risiko;4809;Pengelolaan risiko Keuangan Negara;UAE;Pemantauan dan Evaluasi serta Pelaporan;206;Dukungan Penjaminan Pemerintah dalam Rangka Implementasi Energy Transition Mechanism (ETM) (PN);100;Tanpa Komponen;A;Rekomendasi bentuk dukungan dan jaminan pemerintah terhadap penugasan BUMN dalam rangka pendanaan implementasi ETM;524111;Belanja Perjalanan Dinas Biasa;5241;01;RM;A;;3;Akomodasi;16;OH;600000;Utama; 9.600.000 ; 4.800.000 ; 4.800.000 ;
015;KEMENTERIAN KEUANGAN;07;Ditjen Pengelolaan Pembiayaan dan Risiko;1;Kantor Pusat;455422;DIREKTORAT JENDERAL PENGELOLAAN PEMBIAYAAN DAN RISIKO;1;PELAYANAN UMUM;1;LEMBAGA EKSEKUTIF DAN LEGISLATIF, MASALAH KEUANGAN DAN FISKAL, SERTA URUSAN LUAR NEGERI;CD;Program Pengelolaan Perbendaharaan, Kekayaan Negara dan Risiko;4809;Pengelolaan risiko Keuangan Negara;UAE;Pemantauan dan Evaluasi serta Pelaporan;206;Dukungan Penjaminan Pemerintah dalam Rangka Implementasi Energy Transition Mechanism (ETM) (PN);100;Tanpa Komponen;A;Rekomendasi bentuk dukungan dan jaminan pemerintah terhadap penugasan BUMN dalam rangka pendanaan implementasi ETM;524111;Belanja Perjalanan Dinas Biasa;5241;01;RM;A;;4;Uang Harian;24;OH;344000;Utama; 8.256.000 ; 4.128.000 ; 4.128.000 ;
015;KEMENTERIAN KEUANGAN;07;Ditjen Pengelolaan Pembiayaan dan Risiko;1;Kantor Pusat;455422;DIREKTORAT JENDERAL PENGELOLAAN PEMBIAYAAN DAN RISIKO;1;PELAYANAN UMUM;1;LEMBAGA EKSEKUTIF DAN LEGISLATIF, MASALAH KEUANGAN DAN FISKAL, SERTA URUSAN LUAR NEGERI;CD;Program Pengelolaan Perbendaharaan, Kekayaan Negara dan Risiko;4809;Pengelolaan risiko Keuangan Negara;UAE;Pemantauan dan Evaluasi serta Pelaporan;206;Dukungan Penjaminan Pemerintah dalam Rangka Implementasi Energy Transition Mechanism (ETM) (PN);100;Tanpa Komponen;B;Monitoring dan evaluasi atas  pemberian dukungan dan jaminan pemerintah implementasi ETM;521211;Belanja Bahan;5212;01;RM;A;;1;KDM - Makan Rapat Biasa;200;OK;45000;Utama; 9.000.000 ; 2.610.000 ; 6.390.000 ;
015;KEMENTERIAN KEUANGAN;07;Ditjen Pengelolaan Pembiayaan dan Risiko;1;Kantor Pusat;455422;DIREKTORAT JENDERAL PENGELOLAAN PEMBIAYAAN DAN RISIKO;1;PELAYANAN UMUM;1;LEMBAGA EKSEKUTIF DAN LEGISLATIF, MASALAH KEUANGAN DAN FISKAL, SERTA URUSAN LUAR NEGERI;CD;Program Pengelolaan Perbendaharaan, Kekayaan Negara dan Risiko;4809;Pengelolaan risiko Keuangan Negara;UAE;Pemantauan dan Evaluasi serta Pelaporan;206;Dukungan Penjaminan Pemerintah dalam Rangka Implementasi Energy Transition Mechanism (ETM) (PN);100;Tanpa Komponen;B;Monitoring dan evaluasi atas  pemberian dukungan dan jaminan pemerintah implementasi ETM;521211;Belanja Bahan;5212;01;RM;A;;2;KDM - Kudapan Rapat Biasa;200;OK;20000;Utama; 4.000.000 ; 1.160.000 ; 2.840.000 ;
015;KEMENTERIAN KEUANGAN;07;Ditjen Pengelolaan Pembiayaan dan Risiko;1;Kantor Pusat;455422;DIREKTORAT JENDERAL PENGELOLAAN PEMBIAYAAN DAN RISIKO;1;PELAYANAN UMUM;1;LEMBAGA EKSEKUTIF DAN LEGISLATIF, MASALAH KEUANGAN DAN FISKAL, SERTA URUSAN LUAR NEGERI;CD;Program Pengelolaan Perbendaharaan, Kekayaan Negara dan Risiko;4809;Pengelolaan risiko Keuangan Negara;UAE;Pemantauan dan Evaluasi serta Pelaporan;206;Dukungan Penjaminan Pemerintah dalam Rangka Implementasi Energy Transition Mechanism (ETM) (PN);100;Tanpa Komponen;B;Monitoring dan evaluasi atas  pemberian dukungan dan jaminan pemerintah implementasi ETM;524111;Belanja Perjalanan Dinas Biasa;5241;01;RM;A;;2;Uang Transpor;8;OK;3016000;Utama; 24.128.000 ; 12.064.000 ; 12.064.000 ;
015;KEMENTERIAN KEUANGAN;07;Ditjen Pengelolaan Pembiayaan dan Risiko;1;Kantor Pusat;455422;DIREKTORAT JENDERAL PENGELOLAAN PEMBIAYAAN DAN RISIKO;1;PELAYANAN UMUM;1;LEMBAGA EKSEKUTIF DAN LEGISLATIF, MASALAH KEUANGAN DAN FISKAL, SERTA URUSAN LUAR NEGERI;CD;Program Pengelolaan Perbendaharaan, Kekayaan Negara dan Risiko;4809;Pengelolaan risiko Keuangan Negara;UAE;Pemantauan dan Evaluasi serta Pelaporan;206;Dukungan Penjaminan Pemerintah dalam Rangka Implementasi Energy Transition Mechanism (ETM) (PN);100;Tanpa Komponen;B;Monitoring dan evaluasi atas  pemberian dukungan dan jaminan pemerintah implementasi ETM;524111;Belanja Perjalanan Dinas Biasa;5241;01;RM;A;;3;Akomodasi;16;OH;851500;Utama; 13.624.000 ; 6.812.000 ; 6.812.000 ;
015;KEMENTERIAN KEUANGAN;07;Ditjen Pengelolaan Pembiayaan dan Risiko;1;Kantor Pusat;455422;DIREKTORAT JENDERAL PENGELOLAAN PEMBIAYAAN DAN RISIKO;1;PELAYANAN UMUM;1;LEMBAGA EKSEKUTIF DAN LEGISLATIF, MASALAH KEUANGAN DAN FISKAL, SERTA URUSAN LUAR NEGERI;CD;Program Pengelolaan Perbendaharaan, Kekayaan Negara dan Risiko;4809;Pengelolaan risiko Keuangan Negara;UAE;Pemantauan dan Evaluasi serta Pelaporan;206;Dukungan Penjaminan Pemerintah dalam Rangka Implementasi Energy Transition Mechanism (ETM) (PN);100;Tanpa Komponen;B;Monitoring dan evaluasi atas  pemberian dukungan dan jaminan pemerintah implementasi ETM;524111;Belanja Perjalanan Dinas Biasa;5241;01;RM;A;;4;Uang Harian;24;OH;296000;Utama; 7.104.000 ; 3.552.000 ; 3.552.000 ;
015;KEMENTERIAN KEUANGAN;07;Ditjen Pengelolaan Pembiayaan dan Risiko;1;Kantor Pusat;455422;DIREKTORAT JENDERAL PENGELOLAAN PEMBIAYAAN DAN RISIKO;1;PELAYANAN UMUM;1;LEMBAGA EKSEKUTIF DAN LEGISLATIF, MASALAH KEUANGAN DAN FISKAL, SERTA URUSAN LUAR NEGERI;CD;Program Pengelolaan Perbendaharaan, Kekayaan Negara dan Risiko;4810;Penyelenggaraan Akuntansi dan Pelaporan Keuangan Negara;FAH;Pengelolaan Keuangan Negara;923;Laporan Statistik Utang, Hibah, dan Pembiayaan Lainnya;100;Tanpa Komponen;A;Konsolidasi Validasi, Analisis, dan Sinkronisasi Data dalam rangka Penyusunan SULNI, Statistik Utang Sektor Publik Indonesia, dan Publikasi Pengelolaan Utang, Hibah, dan Pembiayaan Lainnya;522191;Belanja Jasa Lainnya;5221;01;RM;A;;1;Event Organizer Penyusunan Statistik;2;KEG;29382000;Utama; 58.764.000 ; 29.382.000 ; 29.382.000 ;
015;KEMENTERIAN KEUANGAN;07;Ditjen Pengelolaan Pembiayaan dan Risiko;1;Kantor Pusat;455422;DIREKTORAT JENDERAL PENGELOLAAN PEMBIAYAAN DAN RISIKO;1;PELAYANAN UMUM;1;LEMBAGA EKSEKUTIF DAN LEGISLATIF, MASALAH KEUANGAN DAN FISKAL, SERTA URUSAN LUAR NEGERI;CD;Program Pengelolaan Perbendaharaan, Kekayaan Negara dan Risiko;4810;Penyelenggaraan Akuntansi dan Pelaporan Keuangan Negara;FAH;Pengelolaan Keuangan Negara;923;Laporan Statistik Utang, Hibah, dan Pembiayaan Lainnya;100;Tanpa Komponen;A;Konsolidasi Validasi, Analisis, dan Sinkronisasi Data dalam rangka Penyusunan SULNI, Statistik Utang Sektor Publik Indonesia, dan Publikasi Pengelolaan Utang, Hibah, dan Pembiayaan Lainnya;524111;Belanja Perjalanan Dinas Biasa;5241;01;RM;A;;2;Akomodasi;12;OH;800000;Utama; 9.600.000 ; 4.800.000 ; 4.800.000 ;
015;KEMENTERIAN KEUANGAN;07;Ditjen Pengelolaan Pembiayaan dan Risiko;1;Kantor Pusat;455422;DIREKTORAT JENDERAL PENGELOLAAN PEMBIAYAAN DAN RISIKO;1;PELAYANAN UMUM;1;LEMBAGA EKSEKUTIF DAN LEGISLATIF, MASALAH KEUANGAN DAN FISKAL, SERTA URUSAN LUAR NEGERI;CD;Program Pengelolaan Perbendaharaan, Kekayaan Negara dan Risiko;4810;Penyelenggaraan Akuntansi dan Pelaporan Keuangan Negara;FAH;Pengelolaan Keuangan Negara;923;Laporan Statistik Utang, Hibah, dan Pembiayaan Lainnya;100;Tanpa Komponen;A;Konsolidasi Validasi, Analisis, dan Sinkronisasi Data dalam rangka Penyusunan SULNI, Statistik Utang Sektor Publik Indonesia, dan Publikasi Pengelolaan Utang, Hibah, dan Pembiayaan Lainnya;524111;Belanja Perjalanan Dinas Biasa;5241;01;RM;A;;3;Uang Harian;18;OH;328000;Utama; 5.904.000 ; 2.952.000 ; 2.952.000 ;
015;KEMENTERIAN KEUANGAN;07;Ditjen Pengelolaan Pembiayaan dan Risiko;1;Kantor Pusat;455422;DIREKTORAT JENDERAL PENGELOLAAN PEMBIAYAAN DAN RISIKO;1;PELAYANAN UMUM;1;LEMBAGA EKSEKUTIF DAN LEGISLATIF, MASALAH KEUANGAN DAN FISKAL, SERTA URUSAN LUAR NEGERI;CD;Program Pengelolaan Perbendaharaan, Kekayaan Negara dan Risiko;4810;Penyelenggaraan Akuntansi dan Pelaporan Keuangan Negara;FAH;Pengelolaan Keuangan Negara;923;Laporan Statistik Utang, Hibah, dan Pembiayaan Lainnya;100;Tanpa Komponen;A;Konsolidasi Validasi, Analisis, dan Sinkronisasi Data dalam rangka Penyusunan SULNI, Statistik Utang Sektor Publik Indonesia, dan Publikasi Pengelolaan Utang, Hibah, dan Pembiayaan Lainnya;524111;Belanja Perjalanan Dinas Biasa;5241;01;RM;A;;4;Uang Transpor;6;OK;2516000;Utama; 15.096.000 ; 7.548.000 ; 7.548.000 ;
015;KEMENTERIAN KEUANGAN;07;Ditjen Pengelolaan Pembiayaan dan Risiko;1;Kantor Pusat;455422;DIREKTORAT JENDERAL PENGELOLAAN PEMBIAYAAN DAN RISIKO;1;PELAYANAN UMUM;1;LEMBAGA EKSEKUTIF DAN LEGISLATIF, MASALAH KEUANGAN DAN FISKAL, SERTA URUSAN LUAR NEGERI;CD;Program Pengelolaan Perbendaharaan, Kekayaan Negara dan Risiko;4810;Penyelenggaraan Akuntansi dan Pelaporan Keuangan Negara;FAH;Pengelolaan Keuangan Negara;923;Laporan Statistik Utang, Hibah, dan Pembiayaan Lainnya;100;Tanpa Komponen;A;Konsolidasi Validasi, Analisis, dan Sinkronisasi Data dalam rangka Penyusunan SULNI, Statistik Utang Sektor Publik Indonesia, dan Publikasi Pengelolaan Utang, Hibah, dan Pembiayaan Lainnya;524211;Belanja Perjalanan Dinas Biasa - Luar Negeri;5242;01;RM;A;;2;Uang Harian;3;OH;3000000;Utama; 9.000.000 ; 4.500.000 ; 4.500.000 ;
015;KEMENTERIAN KEUANGAN;07;Ditjen Pengelolaan Pembiayaan dan Risiko;1;Kantor Pusat;455422;DIREKTORAT JENDERAL PENGELOLAAN PEMBIAYAAN DAN RISIKO;1;PELAYANAN UMUM;1;LEMBAGA EKSEKUTIF DAN LEGISLATIF, MASALAH KEUANGAN DAN FISKAL, SERTA URUSAN LUAR NEGERI;CD;Program Pengelolaan Perbendaharaan, Kekayaan Negara dan Risiko;4810;Penyelenggaraan Akuntansi dan Pelaporan Keuangan Negara;FAH;Pengelolaan Keuangan Negara;929;Laporan Keuangan Utang, Hibah, dan Pembiayaan Lainnya;100;Tanpa Komponen;A;Pengumpulan, Validasi & Analisis Data, Rekon, Penyusunan & Konsolidasi Lapkeu & Lapkeu Konsolidasi Utang, Hibah, dan Pembiayaan Lainnya Periode TA 2025 Unaudited & Audited, Sem I dan TW III TA 2026;522191;Belanja Jasa Lainnya;5221;01;RM;A;;1;Event Organizer Stakeholders Forum;2;KEG;62370000;; 124.740.000 ; 62.370.000 ; 62.370.000 ;
015;KEMENTERIAN KEUANGAN;07;Ditjen Pengelolaan Pembiayaan dan Risiko;1;Kantor Pusat;455422;DIREKTORAT JENDERAL PENGELOLAAN PEMBIAYAAN DAN RISIKO;1;PELAYANAN UMUM;1;LEMBAGA EKSEKUTIF DAN LEGISLATIF, MASALAH KEUANGAN DAN FISKAL, SERTA URUSAN LUAR NEGERI;CD;Program Pengelolaan Perbendaharaan, Kekayaan Negara dan Risiko;4810;Penyelenggaraan Akuntansi dan Pelaporan Keuangan Negara;FAH;Pengelolaan Keuangan Negara;929;Laporan Keuangan Utang, Hibah, dan Pembiayaan Lainnya;100;Tanpa Komponen;B;Koordinasi Lintas Unit Pengampu terkait Pelaksanaan Transaksi Pembiayaan;522191;Belanja Jasa Lainnya;5221;01;RM;A;;1;Event Organizer Stakeholders Forum;4;KEG;25000000;; 100.000.000 ; 50.000.000 ; 50.000.000 ;
015;KEMENTERIAN KEUANGAN;07;Ditjen Pengelolaan Pembiayaan dan Risiko;1;Kantor Pusat;455422;DIREKTORAT JENDERAL PENGELOLAAN PEMBIAYAAN DAN RISIKO;1;PELAYANAN UMUM;1;LEMBAGA EKSEKUTIF DAN LEGISLATIF, MASALAH KEUANGAN DAN FISKAL, SERTA URUSAN LUAR NEGERI;CD;Program Pengelolaan Perbendaharaan, Kekayaan Negara dan Risiko;6217;Monev Perbendaharaan, Kekayaan Negara, dan Risiko;FAE;Pemantauan dan Evaluasi serta Pelaporan;925;Laporan Pembiayaan Pinjaman, Hibah dan Project Based Sukuk (PBS);100;Tanpa Komponen;A;Konsolidasi Data Pinjaman, Hibah, dan SBSN PBS dalam rangka Penyusunan Laporan Perkembangan Proyek yang Dibiayai dari Pinjaman, Hibah, dan SBSN PBS;522191;Belanja Jasa Lainnya;5221;01;RM;A;;1;Event Organizer Konsolidasi Data Pinjaman, Hibah, dan SBSN PBS dalam rangka Penyusunan Laporan Perkembangan Proyek yang Dibiayai dari Pinjaman, Hibah, dan SBSN PBS;1;KEG;15000000;Utama; 15.000.000 ; 7.500.000 ; 7.500.000 ;
015;KEMENTERIAN KEUANGAN;07;Ditjen Pengelolaan Pembiayaan dan Risiko;1;Kantor Pusat;455422;DIREKTORAT JENDERAL PENGELOLAAN PEMBIAYAAN DAN RISIKO;1;PELAYANAN UMUM;1;LEMBAGA EKSEKUTIF DAN LEGISLATIF, MASALAH KEUANGAN DAN FISKAL, SERTA URUSAN LUAR NEGERI;CD;Program Pengelolaan Perbendaharaan, Kekayaan Negara dan Risiko;6217;Monev Perbendaharaan, Kekayaan Negara, dan Risiko;FAE;Pemantauan dan Evaluasi serta Pelaporan;925;Laporan Pembiayaan Pinjaman, Hibah dan Project Based Sukuk (PBS);100;Tanpa Komponen;B;Pembinaan Kementerian/Lembaga dalam rangka Monitoring, Evaluasi, dan Pelaporan Proyek yang Dibiayai dari Pinjaman, Hibah, SBSN PBS, dan Pemberian Hibah kepada Pemerintah/Lembaga Asing;522191;Belanja Jasa Lainnya;5221;01;RM;A;;1;Pembinaan Kementerian/Lembaga dalam rangka Monitoring, Evaluasi, dan Pelaporan Proyek yang Dibiayai dari Pinjaman, Hibah, SBSN PBS;1;KEG;15000000;Utama; 15.000.000 ; 4.500.000 ; 10.500.000 ;
015;KEMENTERIAN KEUANGAN;07;Ditjen Pengelolaan Pembiayaan dan Risiko;1;Kantor Pusat;455422;DIREKTORAT JENDERAL PENGELOLAAN PEMBIAYAAN DAN RISIKO;1;PELAYANAN UMUM;1;LEMBAGA EKSEKUTIF DAN LEGISLATIF, MASALAH KEUANGAN DAN FISKAL, SERTA URUSAN LUAR NEGERI;CD;Program Pengelolaan Perbendaharaan, Kekayaan Negara dan Risiko;6217;Monev Perbendaharaan, Kekayaan Negara, dan Risiko;FAE;Pemantauan dan Evaluasi serta Pelaporan;925;Laporan Pembiayaan Pinjaman, Hibah dan Project Based Sukuk (PBS);100;Tanpa Komponen;B;Pembinaan Kementerian/Lembaga dalam rangka Monitoring, Evaluasi, dan Pelaporan Proyek yang Dibiayai dari Pinjaman, Hibah, SBSN PBS, dan Pemberian Hibah kepada Pemerintah/Lembaga Asing;524111;Belanja Perjalanan Dinas Biasa;5241;01;RM;A;;2;Akomodasi;30;OH;750000;Utama; 22.500.000 ; 11.250.000 ; 11.250.000 ;
015;KEMENTERIAN KEUANGAN;07;Ditjen Pengelolaan Pembiayaan dan Risiko;1;Kantor Pusat;455422;DIREKTORAT JENDERAL PENGELOLAAN PEMBIAYAAN DAN RISIKO;1;PELAYANAN UMUM;1;LEMBAGA EKSEKUTIF DAN LEGISLATIF, MASALAH KEUANGAN DAN FISKAL, SERTA URUSAN LUAR NEGERI;CD;Program Pengelolaan Perbendaharaan, Kekayaan Negara dan Risiko;6217;Monev Perbendaharaan, Kekayaan Negara, dan Risiko;FAE;Pemantauan dan Evaluasi serta Pelaporan;925;Laporan Pembiayaan Pinjaman, Hibah dan Project Based Sukuk (PBS);100;Tanpa Komponen;B;Pembinaan Kementerian/Lembaga dalam rangka Monitoring, Evaluasi, dan Pelaporan Proyek yang Dibiayai dari Pinjaman, Hibah, SBSN PBS, dan Pemberian Hibah kepada Pemerintah/Lembaga Asing;524111;Belanja Perjalanan Dinas Biasa;5241;01;RM;A;;3;Uang Harian;20;OH;328000;Utama; 6.560.000 ; 3.280.000 ; 3.280.000 ;
015;KEMENTERIAN KEUANGAN;07;Ditjen Pengelolaan Pembiayaan dan Risiko;1;Kantor Pusat;455422;DIREKTORAT JENDERAL PENGELOLAAN PEMBIAYAAN DAN RISIKO;1;PELAYANAN UMUM;1;LEMBAGA EKSEKUTIF DAN LEGISLATIF, MASALAH KEUANGAN DAN FISKAL, SERTA URUSAN LUAR NEGERI;CD;Program Pengelolaan Perbendaharaan, Kekayaan Negara dan Risiko;6217;Monev Perbendaharaan, Kekayaan Negara, dan Risiko;FAE;Pemantauan dan Evaluasi serta Pelaporan;925;Laporan Pembiayaan Pinjaman, Hibah dan Project Based Sukuk (PBS);100;Tanpa Komponen;B;Pembinaan Kementerian/Lembaga dalam rangka Monitoring, Evaluasi, dan Pelaporan Proyek yang Dibiayai dari Pinjaman, Hibah, SBSN PBS, dan Pemberian Hibah kepada Pemerintah/Lembaga Asing;524111;Belanja Perjalanan Dinas Biasa;5241;01;RM;A;;4;Uang Transpor;10;OK;2162000;Utama; 21.620.000 ; 10.810.000 ; 10.810.000 ;
015;KEMENTERIAN KEUANGAN;07;Ditjen Pengelolaan Pembiayaan dan Risiko;1;Kantor Pusat;455422;DIREKTORAT JENDERAL PENGELOLAAN PEMBIAYAAN DAN RISIKO;1;PELAYANAN UMUM;1;LEMBAGA EKSEKUTIF DAN LEGISLATIF, MASALAH KEUANGAN DAN FISKAL, SERTA URUSAN LUAR NEGERI;CD;Program Pengelolaan Perbendaharaan, Kekayaan Negara dan Risiko;6217;Monev Perbendaharaan, Kekayaan Negara, dan Risiko;FAE;Pemantauan dan Evaluasi serta Pelaporan;925;Laporan Pembiayaan Pinjaman, Hibah dan Project Based Sukuk (PBS);100;Tanpa Komponen;C;Penyusunan Publikasi Bersama Pinjaman Luar Negeri;522191;Belanja Jasa Lainnya;5221;01;RM;A;;1;Penyusunan Publikasi Bersama Pinjaman Luar Negeri;1;PKT;25037000;Utama; 25.037.000 ; 7.511.000 ; 17.526.000 ;
015;KEMENTERIAN KEUANGAN;07;Ditjen Pengelolaan Pembiayaan dan Risiko;1;Kantor Pusat;455422;DIREKTORAT JENDERAL PENGELOLAAN PEMBIAYAAN DAN RISIKO;1;PELAYANAN UMUM;1;LEMBAGA EKSEKUTIF DAN LEGISLATIF, MASALAH KEUANGAN DAN FISKAL, SERTA URUSAN LUAR NEGERI;CD;Program Pengelolaan Perbendaharaan, Kekayaan Negara dan Risiko;6217;Monev Perbendaharaan, Kekayaan Negara, dan Risiko;FAE;Pemantauan dan Evaluasi serta Pelaporan;925;Laporan Pembiayaan Pinjaman, Hibah dan Project Based Sukuk (PBS);100;Tanpa Komponen;D;At Risk Project Review;522191;Belanja Jasa Lainnya;5221;01;RM;A;;1;At Risk Project Review;1;PKT;10330000;Utama; 10.330.000 ; 3.099.000 ; 7.231.000 ;
015;KEMENTERIAN KEUANGAN;07;Ditjen Pengelolaan Pembiayaan dan Risiko;1;Kantor Pusat;455422;DIREKTORAT JENDERAL PENGELOLAAN PEMBIAYAAN DAN RISIKO;1;PELAYANAN UMUM;1;LEMBAGA EKSEKUTIF DAN LEGISLATIF, MASALAH KEUANGAN DAN FISKAL, SERTA URUSAN LUAR NEGERI;CD;Program Pengelolaan Perbendaharaan, Kekayaan Negara dan Risiko;6217;Monev Perbendaharaan, Kekayaan Negara, dan Risiko;FAE;Pemantauan dan Evaluasi serta Pelaporan;925;Laporan Pembiayaan Pinjaman, Hibah dan Project Based Sukuk (PBS);100;Tanpa Komponen;D;At Risk Project Review;524111;Belanja Perjalanan Dinas Biasa;5241;01;RM;A;;2;Akomodasi;18;OH;770000;Utama; 13.860.000 ; 6.930.000 ; 6.930.000 ;
015;KEMENTERIAN KEUANGAN;07;Ditjen Pengelolaan Pembiayaan dan Risiko;1;Kantor Pusat;455422;DIREKTORAT JENDERAL PENGELOLAAN PEMBIAYAAN DAN RISIKO;1;PELAYANAN UMUM;1;LEMBAGA EKSEKUTIF DAN LEGISLATIF, MASALAH KEUANGAN DAN FISKAL, SERTA URUSAN LUAR NEGERI;CD;Program Pengelolaan Perbendaharaan, Kekayaan Negara dan Risiko;6217;Monev Perbendaharaan, Kekayaan Negara, dan Risiko;FAE;Pemantauan dan Evaluasi serta Pelaporan;925;Laporan Pembiayaan Pinjaman, Hibah dan Project Based Sukuk (PBS);100;Tanpa Komponen;D;At Risk Project Review;524111;Belanja Perjalanan Dinas Biasa;5241;01;RM;A;;3;Uang Harian;12;OH;280000;Utama; 3.360.000 ; 1.680.000 ; 1.680.000 ;
015;KEMENTERIAN KEUANGAN;07;Ditjen Pengelolaan Pembiayaan dan Risiko;1;Kantor Pusat;455422;DIREKTORAT JENDERAL PENGELOLAAN PEMBIAYAAN DAN RISIKO;1;PELAYANAN UMUM;1;LEMBAGA EKSEKUTIF DAN LEGISLATIF, MASALAH KEUANGAN DAN FISKAL, SERTA URUSAN LUAR NEGERI;CD;Program Pengelolaan Perbendaharaan, Kekayaan Negara dan Risiko;6217;Monev Perbendaharaan, Kekayaan Negara, dan Risiko;FAE;Pemantauan dan Evaluasi serta Pelaporan;925;Laporan Pembiayaan Pinjaman, Hibah dan Project Based Sukuk (PBS);100;Tanpa Komponen;D;At Risk Project Review;524111;Belanja Perjalanan Dinas Biasa;5241;01;RM;A;;4;Uang Transpor;6;OK;3465000;Utama; 20.790.000 ; 10.395.000 ; 10.395.000 ;
015;KEMENTERIAN KEUANGAN;07;Ditjen Pengelolaan Pembiayaan dan Risiko;1;Kantor Pusat;455422;DIREKTORAT JENDERAL PENGELOLAAN PEMBIAYAAN DAN RISIKO;1;PELAYANAN UMUM;1;LEMBAGA EKSEKUTIF DAN LEGISLATIF, MASALAH KEUANGAN DAN FISKAL, SERTA URUSAN LUAR NEGERI;CD;Program Pengelolaan Perbendaharaan, Kekayaan Negara dan Risiko;6217;Monev Perbendaharaan, Kekayaan Negara, dan Risiko;FAE;Pemantauan dan Evaluasi serta Pelaporan;942;Rekomendasi Penyelesaian Permasalahan Pinjaman Dan Hibah;100;Tanpa Komponen;A;Penyelesaian Permasalahan Pelaksanaan Proyek Yang Dibiayai Pinjaman dan Hibah;522151;Belanja Jasa Profesi;5221;01;RM;A;;2;Narasumber Eselon III ke bawah/yang disetarakan;8;OJ;900000;Utama; 7.200.000 ; 864.000 ; 6.336.000 ;
015;KEMENTERIAN KEUANGAN;07;Ditjen Pengelolaan Pembiayaan dan Risiko;1;Kantor Pusat;455422;DIREKTORAT JENDERAL PENGELOLAAN PEMBIAYAAN DAN RISIKO;1;PELAYANAN UMUM;1;LEMBAGA EKSEKUTIF DAN LEGISLATIF, MASALAH KEUANGAN DAN FISKAL, SERTA URUSAN LUAR NEGERI;CD;Program Pengelolaan Perbendaharaan, Kekayaan Negara dan Risiko;6217;Monev Perbendaharaan, Kekayaan Negara, dan Risiko;FAE;Pemantauan dan Evaluasi serta Pelaporan;942;Rekomendasi Penyelesaian Permasalahan Pinjaman Dan Hibah;100;Tanpa Komponen;A;Penyelesaian Permasalahan Pelaksanaan Proyek Yang Dibiayai Pinjaman dan Hibah;522191;Belanja Jasa Lainnya;5221;01;RM;A;;1;Sosialisasi Layanan Pinjaman dan Hibah;1;KEG;70000000;Utama; 70.000.000 ; 21.000.000 ; 49.000.000 ;
015;KEMENTERIAN KEUANGAN;07;Ditjen Pengelolaan Pembiayaan dan Risiko;1;Kantor Pusat;455422;DIREKTORAT JENDERAL PENGELOLAAN PEMBIAYAAN DAN RISIKO;1;PELAYANAN UMUM;1;LEMBAGA EKSEKUTIF DAN LEGISLATIF, MASALAH KEUANGAN DAN FISKAL, SERTA URUSAN LUAR NEGERI;CD;Program Pengelolaan Perbendaharaan, Kekayaan Negara dan Risiko;6217;Monev Perbendaharaan, Kekayaan Negara, dan Risiko;FAE;Pemantauan dan Evaluasi serta Pelaporan;942;Rekomendasi Penyelesaian Permasalahan Pinjaman Dan Hibah;100;Tanpa Komponen;A;Penyelesaian Permasalahan Pelaksanaan Proyek Yang Dibiayai Pinjaman dan Hibah;522191;Belanja Jasa Lainnya;5221;01;RM;A;;2;Kegiatan Penyelesaian Permasalahan Pinjaman dan Hibah;1;KEG;70000000;Utama; 70.000.000 ; 21.000.000 ; 49.000.000 ;
